SKU_ID,ASIN,Product_Title,Brand,Category,Seller_Name,MRP_INR,Selling_Price_INR,Base_Discount_%,Stock_Quantity,Rating,Total_Reviews,Is_Prime,Product_URL
RKWI-DET-PER-17580,B02TBABA7L,Dettol Personal Care Product (Single Unit),Dettol,Personal Care,RK World InfoCom Private Limited,341.65,245.99,28.0,769,4.3,23477,True,https://www.amazon.in/dp/B02TBABA7L
RKWI-DET-PER-17581,B06FS8UVPU,Dettol Personal Care Product (100g),Dettol,Personal Care,RK World InfoCom Private Limited,642.96,552.95,14.0,712,4.2,11374,True,https://www.amazon.in/dp/B06FS8UVPU
RKWI-SEN-BEA-17582,B07G5GBEYR,Sensodyne Beauty & Hygiene Product (100g),Sensodyne,Beauty & Hygiene,Appario Retail Private Ltd,812.42,617.44,24.0,176,4.0,6833,False,https://www.amazon.in/dp/B07G5GBEYR
RKWI-VAS-BAB-17583,B0BVHH20TX,Vaseline Baby Care Product (250ml),Vaseline,Baby Care,RK World InfoCom Private Limited,303.53,226.74,25.3,142,4.8,22523,True,https://www.amazon.in/dp/B0BVHH20TX
RKWI-ARI-HEA-17584,B0U9NC7FGF,Ariel Health & Wellness Product (100g),Ariel,Health & Wellness,RK World InfoCom Private Limited,979.27,848.05,13.4,598,4.2,5382,True,https://www.amazon.in/dp/B0U9NC7FGF
RKWI-SEN-PER-17585,B0HSZZZOUV,Sensodyne Personal Care Product (1L),Sensodyne,Personal Care,Appario Retail Private Ltd,2278.73,1725.0,24.3,864,4.1,22622,False,https://www.amazon.in/dp/B0HSZZZOUV
RKWI-L'O-HEA-17586,B0V6AIQK8Q,L'Oreal Health & Wellness Product (500g),L'Oreal,Health & Wellness,RK World InfoCom Private Limited,333.1,308.12,7.5,575,4.7,15166,True,https://www.amazon.in/dp/B0V6AIQK8Q
RKWI-PAM-ORA-17587,B07P4EIWZI,Pampers Oral Care Product (Single Unit),Pampers,Oral Care,Appario Retail Private Ltd,1332.29,952.59,28.5,559,3.6,14583,True,https://www.amazon.in/dp/B07P4EIWZI
RKWI-PAM-BAB-17588,B01KX46RJS,Pampers Baby Care Product (500g),Pampers,Baby Care,RK World InfoCom Private Limited,1720.05,1291.76,24.9,72,4.4,10559,True,https://www.amazon.in/dp/B01KX46RJS
RKWI-DET-ORA-17589,B0MHA8L222,Dettol Oral Care Product (750ml),Dettol,Oral Care,RK World InfoCom Private Limited,1689.78,1466.73,13.2,900,3.5,2534,True,https://www.amazon.in/dp/B0MHA8L222
RKWI-DOV-ORA-17590,B087W9JZYE,Dove Oral Care Product (250ml),Dove,Oral Care,RK World InfoCom Private Limited,310.71,239.25,23.0,738,3.9,8108,False,https://www.amazon.in/dp/B087W9JZYE
RKWI-SUR-BEA-17591,B0GYQEFJOT,Surf Excel Beauty & Hygiene Product (1L),Surf Excel,Beauty & Hygiene,RK World InfoCom Private Limited,334.5,260.58,22.1,354,4.0,17239,True,https://www.amazon.in/dp/B0GYQEFJOT
RKWI-PAM-ORA-17592,B08LNQQD3U,Pampers Oral Care Product (500g),Pampers,Oral Care,RK World InfoCom Private Limited,1496.32,1161.14,22.4,100,4.0,1158,False,https://www.amazon.in/dp/B08LNQQD3U
RKWI-PON-ORA-17593,B0IW5U52NM,Pond's Oral Care Product (Pack of 3),Pond's,Oral Care,Appario Retail Private Ltd,1667.54,1405.74,15.7,359,4.1,13976,True,https://www.amazon.in/dp/B0IW5U52NM
RKWI-HIM-BAB-17594,B07GCGIRPN,Himalaya Baby Care Product (500g),Himalaya,Baby Care,Cocoblu Retail,1921.42,1575.56,18.0,639,4.7,24124,True,https://www.amazon.in/dp/B07GCGIRPN
RKWI-ARI-ORA-17595,B01XB7APIU,Ariel Oral Care Product (100g),Ariel,Oral Care,Appario Retail Private Ltd,1704.74,1322.88,22.4,85,4.3,21226,True,https://www.amazon.in/dp/B01XB7APIU
RKWI-HIM-BAB-17596,B067L6Z6EN,Himalaya Baby Care Product (250ml),Himalaya,Baby Care,Appario Retail Private Ltd,2451.16,2272.23,7.3,133,4.0,17018,False,https://www.amazon.in/dp/B067L6Z6EN
RKWI-ARI-HEA-17597,B0KW7UQFBC,Ariel Health & Wellness Product (1L),Ariel,Health & Wellness,RK World InfoCom Private Limited,1087.63,948.41,12.8,279,3.8,15994,True,https://www.amazon.in/dp/B0KW7UQFBC
RKWI-HIM-BEA-17598,B0I9JTBW02,Himalaya Beauty & Hygiene Product (Pack of 2),Himalaya,Beauty & Hygiene,Cocoblu Retail,1415.24,1178.89,16.7,189,4.6,20081,True,https://www.amazon.in/dp/B0I9JTBW02
RKWI-SUR-BAB-17599,B02SF3X2K1,Surf Excel Baby Care Product (Pack of 3),Surf Excel,Baby Care,RK World InfoCom Private Limited,235.31,196.72,16.4,552,3.6,19668,True,https://www.amazon.in/dp/B02SF3X2K1
RKWI-SEN-HOM-17600,B08CUS4RB2,Sensodyne Home Care Product (100g),Sensodyne,Home Care,RK World InfoCom Private Limited,2308.26,1966.64,14.8,569,4.2,3386,True,https://www.amazon.in/dp/B08CUS4RB2
RKWI-VAS-BEA-17601,B0JP9FYRIB,Vaseline Beauty & Hygiene Product (1L),Vaseline,Beauty & Hygiene,RK World InfoCom Private Limited,2199.7,1814.75,17.5,334,4.1,1323,True,https://www.amazon.in/dp/B0JP9FYRIB
RKWI-COL-BAB-17602,B09GJVXJZT,Colgate Baby Care Product (750ml),Colgate,Baby Care,RK World InfoCom Private Limited,842.32,669.64,20.5,221,4.2,8958,True,https://www.amazon.in/dp/B09GJVXJZT
RKWI-L'O-HEA-17603,B0Q2TVDHJ3,L'Oreal Health & Wellness Product (1L),L'Oreal,Health & Wellness,RK World InfoCom Private Limited,365.28,333.5,8.7,144,3.5,8203,False,https://www.amazon.in/dp/B0Q2TVDHJ3
RKWI-SEN-PER-17604,B0SW2C3F52,Sensodyne Personal Care Product (250ml),Sensodyne,Personal Care,RK World InfoCom Private Limited,805.92,674.56,16.3,168,4.0,7292,True,https://www.amazon.in/dp/B0SW2C3F52
RKWI-ARI-ORA-17605,B0YW8YOVA3,Ariel Oral Care Product (Pack of 3),Ariel,Oral Care,RK World InfoCom Private Limited,350.89,264.57,24.6,849,3.6,15947,True,https://www.amazon.in/dp/B0YW8YOVA3
RKWI-PON-ORA-17606,B0TNFXN518,Pond's Oral Care Product (1L),Pond's,Oral Care,Appario Retail Private Ltd,751.31,643.87,14.3,494,4.6,924,True,https://www.amazon.in/dp/B0TNFXN518
RKWI-DOV-BEA-17607,B0JBD2ZZUA,Dove Beauty & Hygiene Product (Pack of 2),Dove,Beauty & Hygiene,Appario Retail Private Ltd,1455.47,1110.52,23.7,253,4.7,2256,True,https://www.amazon.in/dp/B0JBD2ZZUA
RKWI-COL-HEA-17608,B0FNJ62OV6,Colgate Health & Wellness Product (100g),Colgate,Health & Wellness,Appario Retail Private Ltd,204.44,153.13,25.1,16,3.9,11317,True,https://www.amazon.in/dp/B0FNJ62OV6
RKWI-PON-HOM-17609,B05F20ATGK,Pond's Home Care Product (Single Unit),Pond's,Home Care,Cloudtail India,1742.06,1533.01,12.0,679,4.2,10746,False,https://www.amazon.in/dp/B05F20ATGK
RKWI-SEN-ORA-17610,B0PRGE49ZJ,Sensodyne Oral Care Product (500g),Sensodyne,Oral Care,RK World InfoCom Private Limited,1220.45,923.88,24.3,271,4.3,20087,True,https://www.amazon.in/dp/B0PRGE49ZJ
RKWI-DET-PER-17611,B01CRTMV9V,Dettol Personal Care Product (Pack of 3),Dettol,Personal Care,Cocoblu Retail,1843.25,1323.45,28.2,764,4.2,13011,True,https://www.amazon.in/dp/B01CRTMV9V
RKWI-SEN-HOM-17612,B075NI5AMB,Sensodyne Home Care Product (750ml),Sensodyne,Home Care,Appario Retail Private Ltd,1878.12,1754.16,6.6,869,4.0,24687,True,https://www.amazon.in/dp/B075NI5AMB
RKWI-NIV-BEA-17613,B0S1YTNYRH,Nivea Beauty & Hygiene Product (750ml),Nivea,Beauty & Hygiene,Cocoblu Retail,1365.57,1010.52,26.0,898,4.8,573,True,https://www.amazon.in/dp/B0S1YTNYRH
RKWI-HIM-BEA-17614,B0UM0Q7F5L,Himalaya Beauty & Hygiene Product (500g),Himalaya,Beauty & Hygiene,Cocoblu Retail,2455.9,1905.78,22.4,729,4.3,7800,True,https://www.amazon.in/dp/B0UM0Q7F5L
RKWI-VAS-ORA-17615,B0DUHUNG8P,Vaseline Oral Care Product (Pack of 3),Vaseline,Oral Care,RK World InfoCom Private Limited,135.55,100.85,25.6,244,4.7,20280,True,https://www.amazon.in/dp/B0DUHUNG8P
RKWI-HIM-HEA-17616,B01SUML1LL,Himalaya Health & Wellness Product (250ml),Himalaya,Health & Wellness,RK World InfoCom Private Limited,1343.05,1173.83,12.6,534,4.3,9295,True,https://www.amazon.in/dp/B01SUML1LL
RKWI-SUR-HOM-17617,B0B36616JZ,Surf Excel Home Care Product (Pack of 2),Surf Excel,Home Care,Cloudtail India,1470.93,1181.16,19.7,174,4.8,1674,True,https://www.amazon.in/dp/B0B36616JZ
RKWI-DET-HEA-17618,B0FMXP49Z0,Dettol Health & Wellness Product (Pack of 3),Dettol,Health & Wellness,RK World InfoCom Private Limited,2050.64,1472.36,28.2,647,4.2,10614,True,https://www.amazon.in/dp/B0FMXP49Z0
RKWI-DOV-BAB-17619,B05LSAO3RO,Dove Baby Care Product (Pack of 2),Dove,Baby Care,Appario Retail Private Ltd,1672.25,1563.55,6.5,152,4.0,4986,True,https://www.amazon.in/dp/B05LSAO3RO
RKWI-PAM-BEA-17620,B0VWOZUKLW,Pampers Beauty & Hygiene Product (Single Unit),Pampers,Beauty & Hygiene,RK World InfoCom Private Limited,1105.61,956.35,13.5,807,3.6,2297,True,https://www.amazon.in/dp/B0VWOZUKLW
RKWI-SUR-ORA-17621,B0PARAOUYZ,Surf Excel Oral Care Product (250ml),Surf Excel,Oral Care,RK World InfoCom Private Limited,2439.86,2047.04,16.1,674,4.2,18953,True,https://www.amazon.in/dp/B0PARAOUYZ
RKWI-NIV-BAB-17622,B02O4LTF9S,Nivea Baby Care Product (Pack of 2),Nivea,Baby Care,RK World InfoCom Private Limited,331.07,304.58,8.0,454,4.2,21081,True,https://www.amazon.in/dp/B02O4LTF9S
RKWI-L'O-BAB-17623,B011FY6HRC,L'Oreal Baby Care Product (750ml),L'Oreal,Baby Care,RK World InfoCom Private Limited,2424.46,1818.35,25.0,658,3.8,2253,True,https://www.amazon.in/dp/B011FY6HRC
RKWI-SEN-PER-17624,B0VCIJ8FZ7,Sensodyne Personal Care Product (250ml),Sensodyne,Personal Care,Cloudtail India,1767.12,1486.15,15.9,70,3.8,20710,True,https://www.amazon.in/dp/B0VCIJ8FZ7
RKWI-PAM-HOM-17625,B0E371W6YX,Pampers Home Care Product (Pack of 3),Pampers,Home Care,RK World InfoCom Private Limited,2296.02,1648.54,28.2,936,4.5,10888,True,https://www.amazon.in/dp/B0E371W6YX
RKWI-NIV-HEA-17626,B0YSWP2ILP,Nivea Health & Wellness Product (750ml),Nivea,Health & Wellness,Appario Retail Private Ltd,1324.68,985.56,25.6,454,4.6,464,True,https://www.amazon.in/dp/B0YSWP2ILP
RKWI-DOV-HEA-17627,B0Z3CC0QGF,Dove Health & Wellness Product (Pack of 2),Dove,Health & Wellness,Cloudtail India,1966.08,1633.81,16.9,488,3.8,15957,True,https://www.amazon.in/dp/B0Z3CC0QGF
RKWI-NIV-HEA-17628,B0L41NOTKN,Nivea Health & Wellness Product (Single Unit),Nivea,Health & Wellness,RK World InfoCom Private Limited,696.29,493.67,29.1,319,4.5,9373,False,https://www.amazon.in/dp/B0L41NOTKN
RKWI-PAM-PER-17629,B0R6ASW4ON,Pampers Personal Care Product (1L),Pampers,Personal Care,Appario Retail Private Ltd,1023.86,962.43,6.0,710,4.3,13876,False,https://www.amazon.in/dp/B0R6ASW4ON
RKWI-NIV-HEA-17630,B0JR4OTIBE,Nivea Health & Wellness Product (100g),Nivea,Health & Wellness,Appario Retail Private Ltd,2047.56,1848.95,9.7,470,3.9,6533,True,https://www.amazon.in/dp/B0JR4OTIBE
RKWI-NIV-ORA-17631,B0YO2QREEQ,Nivea Oral Care Product (Pack of 2),Nivea,Oral Care,RK World InfoCom Private Limited,2488.84,2289.73,8.0,217,4.5,6154,True,https://www.amazon.in/dp/B0YO2QREEQ
RKWI-DET-BAB-17632,B0A0V7BZVE,Dettol Baby Care Product (Pack of 3),Dettol,Baby Care,RK World InfoCom Private Limited,1222.9,1127.51,7.8,545,4.5,21486,False,https://www.amazon.in/dp/B0A0V7BZVE
RKWI-VAS-HEA-17633,B0C3GIIR4W,Vaseline Health & Wellness Product (Pack of 2),Vaseline,Health & Wellness,RK World InfoCom Private Limited,2111.91,1843.7,12.7,849,3.7,6521,True,https://www.amazon.in/dp/B0C3GIIR4W
RKWI-PAM-ORA-17634,B0TR09WI5T,Pampers Oral Care Product (Pack of 2),Pampers,Oral Care,Appario Retail Private Ltd,1770.76,1558.27,12.0,517,3.9,17532,False,https://www.amazon.in/dp/B0TR09WI5T
RKWI-DET-HOM-17635,B0CR2VVGU3,Dettol Home Care Product (500g),Dettol,Home Care,RK World InfoCom Private Limited,1828.03,1405.76,23.1,115,4.0,4600,True,https://www.amazon.in/dp/B0CR2VVGU3
RKWI-NIV-BEA-17636,B067VM6UU9,Nivea Beauty & Hygiene Product (250ml),Nivea,Beauty & Hygiene,RK World InfoCom Private Limited,1420.85,1112.53,21.7,803,4.2,5318,True,https://www.amazon.in/dp/B067VM6UU9
RKWI-COL-HOM-17637,B02J6T11AL,Colgate Home Care Product (Pack of 3),Colgate,Home Care,Appario Retail Private Ltd,202.21,169.05,16.4,535,3.8,21503,True,https://www.amazon.in/dp/B02J6T11AL
RKWI-VAS-PER-17638,B0UPEC35X9,Vaseline Personal Care Product (Pack of 2),Vaseline,Personal Care,Appario Retail Private Ltd,1996.63,1872.84,6.2,556,3.6,13347,True,https://www.amazon.in/dp/B0UPEC35X9
RKWI-HIM-HOM-17639,B0R3UQEXS0,Himalaya Home Care Product (500g),Himalaya,Home Care,RK World InfoCom Private Limited,1899.42,1705.68,10.2,341,3.5,4370,True,https://www.amazon.in/dp/B0R3UQEXS0
RKWI-PAM-HEA-17640,B02YCEWLKM,Pampers Health & Wellness Product (Pack of 2),Pampers,Health & Wellness,Appario Retail Private Ltd,1543.12,1376.46,10.8,625,4.2,13430,True,https://www.amazon.in/dp/B02YCEWLKM
RKWI-SUR-PER-17641,B01HAXPTG7,Surf Excel Personal Care Product (250ml),Surf Excel,Personal Care,Cocoblu Retail,1118.91,802.26,28.3,429,4.3,1297,True,https://www.amazon.in/dp/B01HAXPTG7
RKWI-SUR-HEA-17642,B0G3QKQWWB,Surf Excel Health & Wellness Product (250ml),Surf Excel,Health & Wellness,RK World InfoCom Private Limited,602.5,519.96,13.7,861,4.6,13991,True,https://www.amazon.in/dp/B0G3QKQWWB
RKWI-NIV-BAB-17643,B04GXNNHM8,Nivea Baby Care Product (Pack of 3),Nivea,Baby Care,RK World InfoCom Private Limited,711.33,644.46,9.4,223,4.7,4086,True,https://www.amazon.in/dp/B04GXNNHM8
RKWI-VAS-PER-17644,B0P1UPOU3U,Vaseline Personal Care Product (250ml),Vaseline,Personal Care,RK World InfoCom Private Limited,1655.38,1241.54,25.0,749,4.7,11567,True,https://www.amazon.in/dp/B0P1UPOU3U
RKWI-COL-HOM-17645,B0M8048IMJ,Colgate Home Care Product (Single Unit),Colgate,Home Care,RK World InfoCom Private Limited,1969.33,1833.45,6.9,208,3.6,23685,False,https://www.amazon.in/dp/B0M8048IMJ
RKWI-L'O-HOM-17646,B0EO35CB28,L'Oreal Home Care Product (Pack of 3),L'Oreal,Home Care,RK World InfoCom Private Limited,1630.06,1248.63,23.4,396,4.6,4155,True,https://www.amazon.in/dp/B0EO35CB28
RKWI-HIM-HEA-17647,B0Q3F0Z0UB,Himalaya Health & Wellness Product (100g),Himalaya,Health & Wellness,RK World InfoCom Private Limited,1655.43,1337.59,19.2,642,4.7,16209,True,https://www.amazon.in/dp/B0Q3F0Z0UB
RKWI-SEN-HEA-17648,B06AOI0O3T,Sensodyne Health & Wellness Product (750ml),Sensodyne,Health & Wellness,Cloudtail India,690.23,524.57,24.0,880,4.0,20358,True,https://www.amazon.in/dp/B06AOI0O3T
RKWI-SUR-BEA-17649,B0UBGT7YIE,Surf Excel Beauty & Hygiene Product (Pack of 2),Surf Excel,Beauty & Hygiene,RK World InfoCom Private Limited,446.18,416.73,6.6,578,3.9,24939,True,https://www.amazon.in/dp/B0UBGT7YIE
RKWI-ARI-BAB-17650,B0KGSNS8QS,Ariel Baby Care Product (Pack of 2),Ariel,Baby Care,Cocoblu Retail,1596.97,1398.95,12.4,591,4.7,10975,True,https://www.amazon.in/dp/B0KGSNS8QS
RKWI-SEN-BEA-17651,B0YDC30EFK,Sensodyne Beauty & Hygiene Product (Pack of 3),Sensodyne,Beauty & Hygiene,RK World InfoCom Private Limited,1966.28,1490.44,24.2,973,4.7,23346,True,https://www.amazon.in/dp/B0YDC30EFK
RKWI-NIV-HOM-17652,B0LJ21W2KR,Nivea Home Care Product (100g),Nivea,Home Care,RK World InfoCom Private Limited,2296.98,1936.35,15.7,626,4.5,13009,True,https://www.amazon.in/dp/B0LJ21W2KR
RKWI-NIV-PER-17653,B0G60OOUCY,Nivea Personal Care Product (500g),Nivea,Personal Care,RK World InfoCom Private Limited,2175.57,1903.62,12.5,492,4.3,4927,True,https://www.amazon.in/dp/B0G60OOUCY
RKWI-L'O-HEA-17654,B09EZJ4HIO,L'Oreal Health & Wellness Product (250ml),L'Oreal,Health & Wellness,RK World InfoCom Private Limited,2193.9,1761.7,19.7,857,3.6,7522,True,https://www.amazon.in/dp/B09EZJ4HIO
RKWI-ARI-BEA-17655,B0ZDD7E2M5,Ariel Beauty & Hygiene Product (250ml),Ariel,Beauty & Hygiene,RK World InfoCom Private Limited,1647.39,1454.65,11.7,539,4.2,16001,True,https://www.amazon.in/dp/B0ZDD7E2M5
RKWI-VAS-BEA-17656,B0VUN5SX42,Vaseline Beauty & Hygiene Product (500g),Vaseline,Beauty & Hygiene,Cocoblu Retail,1982.41,1548.26,21.9,741,3.6,11255,True,https://www.amazon.in/dp/B0VUN5SX42
RKWI-ARI-BAB-17657,B0H19SY3SR,Ariel Baby Care Product (500g),Ariel,Baby Care,Appario Retail Private Ltd,2117.44,1994.63,5.8,593,4.4,20415,True,https://www.amazon.in/dp/B0H19SY3SR
RKWI-PON-HEA-17658,B06K2UYNI1,Pond's Health & Wellness Product (1L),Pond's,Health & Wellness,RK World InfoCom Private Limited,1916.07,1400.65,26.9,805,4.4,16516,True,https://www.amazon.in/dp/B06K2UYNI1
RKWI-DOV-PER-17659,B04JKJTCRY,Dove Personal Care Product (100g),Dove,Personal Care,RK World InfoCom Private Limited,2305.12,2070.0,10.2,873,3.9,13790,True,https://www.amazon.in/dp/B04JKJTCRY
RKWI-HIM-ORA-17660,B09LP7CM2H,Himalaya Oral Care Product (1L),Himalaya,Oral Care,Cocoblu Retail,2109.12,1586.06,24.8,534,3.9,5118,True,https://www.amazon.in/dp/B09LP7CM2H
RKWI-PAM-PER-17661,B00QWHAOB8,Pampers Personal Care Product (100g),Pampers,Personal Care,Cloudtail India,174.88,163.51,6.5,383,3.7,18832,False,https://www.amazon.in/dp/B00QWHAOB8
RKWI-COL-HEA-17662,B01UQ2IN45,Colgate Health & Wellness Product (750ml),Colgate,Health & Wellness,RK World InfoCom Private Limited,1711.74,1330.02,22.3,324,4.5,18491,True,https://www.amazon.in/dp/B01UQ2IN45
RKWI-L'O-PER-17663,B0099EX984,L'Oreal Personal Care Product (1L),L'Oreal,Personal Care,Appario Retail Private Ltd,1153.75,1090.29,5.5,492,4.0,15033,True,https://www.amazon.in/dp/B0099EX984
RKWI-L'O-PER-17664,B0MPIHQ17J,L'Oreal Personal Care Product (1L),L'Oreal,Personal Care,RK World InfoCom Private Limited,2073.2,1876.25,9.5,953,3.6,5273,True,https://www.amazon.in/dp/B0MPIHQ17J
RKWI-DET-HOM-17665,B0WCGSH3L1,Dettol Home Care Product (Single Unit),Dettol,Home Care,RK World InfoCom Private Limited,367.75,322.88,12.2,171,4.9,10553,True,https://www.amazon.in/dp/B0WCGSH3L1
RKWI-SEN-BAB-17666,B0G23INHB9,Sensodyne Baby Care Product (Single Unit),Sensodyne,Baby Care,RK World InfoCom Private Limited,2258.4,2136.45,5.4,82,4.0,1616,False,https://www.amazon.in/dp/B0G23INHB9
RKWI-DET-PER-17667,B0BOWCDIAC,Dettol Personal Care Product (1L),Dettol,Personal Care,RK World InfoCom Private Limited,2091.62,1568.71,25.0,168,4.0,15578,True,https://www.amazon.in/dp/B0BOWCDIAC
RKWI-HIM-PER-17668,B0X1IXENWB,Himalaya Personal Care Product (250ml),Himalaya,Personal Care,RK World InfoCom Private Limited,961.64,878.94,8.6,578,3.9,10918,False,https://www.amazon.in/dp/B0X1IXENWB
RKWI-L'O-HOM-17669,B0G96QXA2W,L'Oreal Home Care Product (100g),L'Oreal,Home Care,RK World InfoCom Private Limited,1136.68,932.08,18.0,123,3.7,17906,True,https://www.amazon.in/dp/B0G96QXA2W
RKWI-NIV-PER-17670,B0FVZGNNG1,Nivea Personal Care Product (Pack of 3),Nivea,Personal Care,RK World InfoCom Private Limited,1303.9,1186.55,9.0,352,4.3,23332,True,https://www.amazon.in/dp/B0FVZGNNG1
RKWI-L'O-HOM-17671,B0G5I0R75J,L'Oreal Home Care Product (1L),L'Oreal,Home Care,RK World InfoCom Private Limited,1702.83,1476.35,13.3,86,3.8,15323,True,https://www.amazon.in/dp/B0G5I0R75J
RKWI-DOV-PER-17672,B0L0TY92SN,Dove Personal Care Product (250ml),Dove,Personal Care,RK World InfoCom Private Limited,1769.86,1670.75,5.6,714,4.4,17722,True,https://www.amazon.in/dp/B0L0TY92SN
RKWI-VAS-PER-17673,B09FNK2Z02,Vaseline Personal Care Product (1L),Vaseline,Personal Care,RK World InfoCom Private Limited,2463.67,2022.67,17.9,323,3.8,13238,True,https://www.amazon.in/dp/B09FNK2Z02
RKWI-L'O-BAB-17674,B02IY2EC11,L'Oreal Baby Care Product (1L),L'Oreal,Baby Care,Cocoblu Retail,2429.56,2004.39,17.5,525,4.7,15901,False,https://www.amazon.in/dp/B02IY2EC11
RKWI-PON-HOM-17675,B09K5HGHGK,Pond's Home Care Product (500g),Pond's,Home Care,Cocoblu Retail,915.33,832.03,9.1,873,4.7,20210,True,https://www.amazon.in/dp/B09K5HGHGK
RKWI-ARI-BEA-17676,B0W0TNZXQ7,Ariel Beauty & Hygiene Product (500g),Ariel,Beauty & Hygiene,RK World InfoCom Private Limited,931.64,736.0,21.0,644,4.9,20753,True,https://www.amazon.in/dp/B0W0TNZXQ7
RKWI-PAM-HEA-17677,B0FSS9EA4D,Pampers Health & Wellness Product (Single Unit),Pampers,Health & Wellness,RK World InfoCom Private Limited,1938.02,1670.57,13.8,655,4.1,16653,True,https://www.amazon.in/dp/B0FSS9EA4D
RKWI-PAM-PER-17678,B08AD0IFU8,Pampers Personal Care Product (1L),Pampers,Personal Care,RK World InfoCom Private Limited,2059.52,1505.51,26.9,166,4.2,1130,True,https://www.amazon.in/dp/B08AD0IFU8
RKWI-ARI-BAB-17679,B0AZ0Q7QK9,Ariel Baby Care Product (Single Unit),Ariel,Baby Care,RK World InfoCom Private Limited,1725.35,1589.05,7.9,175,4.7,4885,False,https://www.amazon.in/dp/B0AZ0Q7QK9
RKWI-DOV-HOM-17680,B0KEDAUAQQ,Dove Home Care Product (100g),Dove,Home Care,Cloudtail India,1865.92,1559.91,16.4,597,4.0,8075,True,https://www.amazon.in/dp/B0KEDAUAQQ
RKWI-PON-BEA-17681,B0191VCQTY,Pond's Beauty & Hygiene Product (Single Unit),Pond's,Beauty & Hygiene,RK World InfoCom Private Limited,1836.53,1555.54,15.3,261,4.2,10848,True,https://www.amazon.in/dp/B0191VCQTY
RKWI-DOV-BAB-17682,B0ZVE90626,Dove Baby Care Product (Pack of 2),Dove,Baby Care,RK World InfoCom Private Limited,820.38,662.87,19.2,577,3.6,17869,True,https://www.amazon.in/dp/B0ZVE90626
RKWI-ARI-BAB-17683,B0Y9L1QBRI,Ariel Baby Care Product (1L),Ariel,Baby Care,RK World InfoCom Private Limited,1460.59,1323.29,9.4,404,3.8,15444,True,https://www.amazon.in/dp/B0Y9L1QBRI
RKWI-DOV-BEA-17684,B01UAUS5VJ,Dove Beauty & Hygiene Product (Single Unit),Dove,Beauty & Hygiene,RK World InfoCom Private Limited,283.29,227.2,19.8,105,4.6,23273,True,https://www.amazon.in/dp/B01UAUS5VJ
RKWI-PON-HEA-17685,B0SUJ2C9HP,Pond's Health & Wellness Product (100g),Pond's,Health & Wellness,RK World InfoCom Private Limited,149.02,104.61,29.8,695,4.7,18359,False,https://www.amazon.in/dp/B0SUJ2C9HP
RKWI-PAM-BEA-17686,B0BYCXB08X,Pampers Beauty & Hygiene Product (750ml),Pampers,Beauty & Hygiene,Appario Retail Private Ltd,1061.6,840.79,20.8,865,3.8,18960,True,https://www.amazon.in/dp/B0BYCXB08X
RKWI-SEN-BAB-17687,B0K3RHA2LQ,Sensodyne Baby Care Product (250ml),Sensodyne,Baby Care,Appario Retail Private Ltd,528.05,420.33,20.4,339,4.6,21230,True,https://www.amazon.in/dp/B0K3RHA2LQ
RKWI-COL-BEA-17688,B0N4KSOVMY,Colgate Beauty & Hygiene Product (Single Unit),Colgate,Beauty & Hygiene,Appario Retail Private Ltd,604.89,430.68,28.8,654,4.9,17190,True,https://www.amazon.in/dp/B0N4KSOVMY
RKWI-DOV-BAB-17689,B0KUWQ2GPQ,Dove Baby Care Product (250ml),Dove,Baby Care,Appario Retail Private Ltd,1851.49,1640.42,11.4,157,4.7,17734,True,https://www.amazon.in/dp/B0KUWQ2GPQ
RKWI-SUR-BAB-17690,B0HDTI7LE9,Surf Excel Baby Care Product (Single Unit),Surf Excel,Baby Care,RK World InfoCom Private Limited,1249.18,1118.02,10.5,504,4.6,7638,True,https://www.amazon.in/dp/B0HDTI7LE9
RKWI-HIM-BEA-17691,B0YH5YNB8V,Himalaya Beauty & Hygiene Product (Single Unit),Himalaya,Beauty & Hygiene,RK World InfoCom Private Limited,763.34,696.17,8.8,721,4.7,13048,True,https://www.amazon.in/dp/B0YH5YNB8V
RKWI-DET-BAB-17692,B0BEUTUWR1,Dettol Baby Care Product (250ml),Dettol,Baby Care,RK World InfoCom Private Limited,786.63,597.84,24.0,72,4.6,11333,True,https://www.amazon.in/dp/B0BEUTUWR1
RKWI-SEN-BAB-17693,B0PWH0YNZ0,Sensodyne Baby Care Product (750ml),Sensodyne,Baby Care,RK World InfoCom Private Limited,2269.92,2154.15,5.1,667,4.6,24071,True,https://www.amazon.in/dp/B0PWH0YNZ0
RKWI-ARI-HOM-17694,B03A2YLSXD,Ariel Home Care Product (100g),Ariel,Home Care,Appario Retail Private Ltd,1542.59,1163.11,24.6,256,3.9,6891,True,https://www.amazon.in/dp/B03A2YLSXD
RKWI-DET-HOM-17695,B0ENCC4HR8,Dettol Home Care Product (Single Unit),Dettol,Home Care,Cocoblu Retail,2461.25,2119.14,13.9,226,4.4,7116,True,https://www.amazon.in/dp/B0ENCC4HR8
